SQL>
SQL> select di.owner
  2       , dic.column_name
  3       , dic.column_position
  4       , di.table_name
  5       , di.index_name
  6       , di.index_type
  7       , di.uniqueness
  8       , di.num_rows
  9       , di.sample_size
 10       , di.last_analyzed
 11       , di.global_stats
 12       , di.initial_extent
 13       , di.max_extents
 14       , di.next_extent
 15    from user_tables ut
 16         inner join dba_indexes di on di.table_name = ut.table_name
 17         inner join dba_ind_columns dic on dic.index_name = di.index_name
 18   --where ut.table_name like 'LBM_CLIENT_TOP'
 19  ;

OWNER                          COLUMN_NAME                    COLUMN_POSITION TABLE_NAME                     INDEX_NAME                     INDEX_TYPE                  UNIQUENES   NUM_ROWS SAMPLE_SIZE LAST_ANAL GLO INITIAL_EXTENT MAX_EXTENTS NEXT_EXTENT
STORELAND                      DATEEXPIRATIONCARTE                          2 CLIENTS                        CLIENTS_FK1                    NORMAL                      NONUNIQUE     688160      111467 01-NOV-17 YES       10485760  2147483645     1048576
STORELAND                      DATECREATIONCARTE                            3 CLIENTS                        CLIENTS_FK1                    NORMAL                      NONUNIQUE     688160      111467 01-NOV-17 YES       10485760  2147483645     1048576
STORELAND                      CODEMAGASINCOURANT                           1 CLIENTS                        CLIENTS_FK2                    NORMAL                      NONUNIQUE     698658      698658 01-NOV-17 YES        4194304  2147483645     1048576
STORELAND                      MATCHCODENOM                                 1 CLIENTS                        CLIENTS_FK4                    NORMAL                      NONUNIQUE     698512      698512 01-NOV-17 YES        4194304  2147483645     1048576
STORELAND                      MATCHCODENOMJEUNEFILLE                       1 CLIENTS                        CLIENTS_FK5                    NORMAL                      NONUNIQUE        546         546 01-NOV-17 YES         131072  2147483645     1048576
STORELAND                      MATCHCODEPRENOM                              1 CLIENTS                        CLIENTS_FK6                    NORMAL                      NONUNIQUE     686029      686029 01-NOV-17 YES        4194304  2147483645     1048576
STORELAND                      CODEADRESSECLIENT                            1 CLIENTS                        CLIENTS_FK7                    NORMAL                      NONUNIQUE     698652      698652 01-NOV-17 YES        3145728  2147483645     1048576
STORELAND                      CODECLIENT                                   1 CLIENTS                        CLIENTS_PK                     NORMAL                      UNIQUE        698658      698658 01-NOV-17 YES        5242880  2147483645     1048576
STORELAND                      PRENOM                                       1 CLIENTS                        CLIENTS_FK10                   NORMAL                      NONUNIQUE     686258      686258 01-NOV-17 YES        4194304  2147483645     1048576
STORELAND                      NOMJEUNEFILLE                                1 CLIENTS                        CLIENTS_FK11                   NORMAL                      NONUNIQUE       1215        1215 01-NOV-17 YES          65536  2147483645     1048576
STORELAND                      CODECLIENTEXTERNE                            1 CLIENTS                        CLIENTS_FK12                   NORMAL                      NONUNIQUE     538533      538533 01-NOV-17 YES        3145728  2147483645     1048576
STORELAND                      CODECARTEFIDELITE                            1 CLIENTS_ATTENTE_REF            CLIENTS_ATTENTE_REF_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODECLIENT                                   1 CLIENTS_GPE_MAGASIN            CLIENTS_GPE_MAGASIN_PK         NORMAL                      UNIQUE       1738303      315263 31-OCT-17 YES          65536  2147483645     1048576
STORELAND                      CODEGROUPEMAGASIN                            2 CLIENTS_GPE_MAGASIN            CLIENTS_GPE_MAGASIN_PK         NORMAL                      UNIQUE       1738303      315263 31-OCT-17 YES          65536  2147483645     1048576
STORELAND                      STATUS                                       1 CLIENTS_GPE_MAGASIN            CLIENTS_GPE_MAGASIN_FK1        NORMAL                      NONUNIQUE    1680061     1680061 31-OCT-17 YES          65536  2147483645     1048576
STORELAND                      CODEGROUPEMAGASIN                            1 CLIENTS_GPE_MAGASIN            CLIENTS_GPE_MAGASIN_FK2        NORMAL                      NONUNIQUE    1680061     1680061 31-OCT-17 YES          65536  2147483645     1048576
STORELAND                      DATESUPPRESSION                              1 CLIENTS_GPE_MAGASIN            CLIENTS_GPE_MAGASIN_FK3        NORMAL                      NONUNIQUE      10195       10195 31-OCT-17 YES          65536  2147483645     1048576
STORELAND                      CODECLIENTNEG                                1 CLIENTS_NEG                    CLIENTS_NEG_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECLIENTNEG                                1 CLIENTS_SOCIETES_NEG           CLIENTS_SOCIETES_NEG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODETYPEFACTURATIONNEG                       2 CLIENTS_SOCIETES_NEG           CLIENTS_SOCIETES_NEG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODESOCIETE                                  3 CLIENTS_SOCIETES_NEG           CLIENTS_SOCIETES_NEG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODECOMPOSANT                                1 CODES_ENTRETIEN_COMPOSANT      CODES_ENTRETIEN_COMPOSANT_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEFOURNISSEUR                              2 CODES_ENTRETIEN_COMPOSANT      CODES_ENTRETIEN_COMPOSANT_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEPRODUIT                                  1 CODES_ENTRETIEN_PRODUIT_COL    CODES_ENTRETIEN_PRODUIT_COL_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECOLORIS                                  2 CODES_ENTRETIEN_PRODUIT_COL    CODES_ENTRETIEN_PRODUIT_COL_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEERREUR                                   1 CODES_ERREUR_TERM_PORT         CODES_ERREUR_TERM_PORT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEETATCDEWST                               1 CODES_ETAT_CDE_WST             CODES_ETAT_CDE_WST_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODEETATFACTUREMAGASIN                       1 CODES_ETAT_FACTURE_MAGASIN     CODES_ETAT_FACTURE_MAGASIN_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEETATLIGNECDEWST                          1 CODES_ETAT_LIGNE_CDE_WST       CODES_ETAT_LIGNE_CDE_WST_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODEETAT                                     1 CODES_ETAT_TERM_PORT           CODES_ETAT_TERM_PORT_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIBINCOTERM                                  1 CODES_INCOTERM                 CODES_INCOTERM_FK1             NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEINCOTERM                                 1 CODES_INCOTERM                 CODES_INCOTERM_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEINCOTERM                                 1 CODES_INCOTERM_LANGUE          CODES_INCOTERM_LANGUE_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODELANGUE                                   2 CODES_INCOTERM_LANGUE          CODES_INCOTERM_LANGUE_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMATIERE                                  1 CODES_MATIERE                  CODES_MATIERE_PK               NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMATIERE                                  1 CODES_MATIERE_LANGUE           CODES_MATIERE_LANGUE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODELANGUE                                   2 CODES_MATIERE_LANGUE           CODES_MATIERE_LANGUE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIBRAPPROCHEMENT                             1 CODES_RAPPROCHEMENT_RCP_MAG    CODES_RAPPROCHEMENT_RCPMAG_FK1 NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODERAPPROCHEMENT                            1 CODES_RAPPROCHEMENT_RCP_MAG    CODES_RAPPROCHEMENT_RCP_MAG_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODESAISON                                   1 COEFF_CORRECTION_PREV_VENTE    COEFF_CORRECTION_PREV_VENTE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ANNEE                                        2 COEFF_CORRECTION_PREV_VENTE    COEFF_CORRECTION_PREV_VENTE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      SEMAINE                                      3 COEFF_CORRECTION_PREV_VENTE    COEFF_CORRECTION_PREV_VENTE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODECLASSPROD3                               4 COEFF_CORRECTION_PREV_VENTE    COEFF_CORRECTION_PREV_VENTE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODESOCIETE                                  1 COEFF_FACT_PRODUIT_SOCIETE     COEFF_FACT_PRODUIT_SOCIETE_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEPRODUIT                                  2 COEFF_FACT_PRODUIT_SOCIETE     COEFF_FACT_PRODUIT_SOCIETE_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      SYS_NC00021$                                 1 HISTO_OSCC                     HISTO_OSCC_FK4                 FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      CODEOSCC                                     2 HISTO_OSCC                     HISTO_OSCC_FK4                 FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      SYS_NC00050$                                 1 CLIENTS                        CLIENTS_FK15                   FUNCTION-BASED NORMAL       NONUNIQUE     411639      411639 01-NOV-17 YES          65536  2147483645     1048576
STORELAND                      SYS_NC00005$                                 1 LBM_MESSAGE_ID                 IK_ID_BATCH_STL                FUNCTION-BASED NORMAL       NONUNIQUE     600747      111668 23-OCT-17 YES          65536  2147483645     1048576
STORELAND                      SYS_NC00021$                                 1 HISTO_OSCC                     HISTO_OSCC_FK                  FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      SYS_NC00022$                                 2 HISTO_OSCC                     HISTO_OSCC_FK                  FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      SYS_NC00021$                                 1 HISTO_OSCC                     HISTO_OSCC_FK5                 FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      TYPESTATUSOSCC                               2 HISTO_OSCC                     HISTO_OSCC_FK5                 FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      CODEOSCC                                     3 HISTO_OSCC                     HISTO_OSCC_FK5                 FUNCTION-BASED NORMAL       NONUNIQUE     506235      506235 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      CODEMAGASINPASSAGE                           1 MAGASINS_DE_PASSAGE            MAGASINS_DE_PASSAGE_PK         NORMAL                      UNIQUE       4650776      265681 25-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CODECLIENT                                   2 MAGASINS_DE_PASSAGE            MAGASINS_DE_PASSAGE_PK         NORMAL                      UNIQUE       4650776      265681 25-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MAGASINS_REASSORT_EXTERNE      MAGASINS_REASSORT_EXTERNE_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MAG_JOUR                       MAG_JOUR_PK                    NORMAL                      UNIQUE         25978       25978 02-NOV-17 YES         327680  2147483645     1048576
STORELAND                      JOURDEVENTE                                  2 MAG_JOUR                       MAG_JOUR_PK                    NORMAL                      UNIQUE         25978       25978 02-NOV-17 YES         327680  2147483645     1048576
STORELAND                      JOURDEVENTE                                  1 MAGJOUR_OBSERVATIONS           MAGJOUR_OBSERVATIONS_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MAJ_TRANSIT                    MAJ_TRANSIT_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODERECEPTIONMAG                             2 MAJ_TRANSIT                    MAJ_TRANSIT_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEINTERNEARTICLE                           3 MAJ_TRANSIT                    MAJ_TRANSIT_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      VERSION                                      1 MENU_WEB                       MENU_WEB_PK                    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      NIVEAU                                       2 MENU_WEB                       MENU_WEB_PK                    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEFONCTION                                 3 MENU_WEB                       MENU_WEB_PK                    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      NOORDRE                                      4 MENU_WEB                       MENU_WEB_PK                    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMESSAGE                                  1 MESSAGES_EMIS                  MESSAGES_EMIS_PK               NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMESSAGE                                  1 MESSAGES_INTERNES              MESSAGES_INTERNES_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEUTILISATEUR                              1 MESSAGES_INTERNES              MESSAGES_INTERNES_FK1          NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MESSAGES_RECUS                 MESSAGES_RECUS_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMESSAGE                                  2 MESSAGES_RECUS                 MESSAGES_RECUS_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODETYPEMETHODEREASSORT                      1 METHODES_REASSORT              METHODES_REASSORT_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIBMODEREGLEMENT                             1 MODES_REGLEMENT                MODES_REGLEMENT_FK1            NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMODEREGLEMENT                            1 MODES_REGLEMENT                MODES_REGLEMENT_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEFOURNISSEUR                              1 MODES_REGLEMENT_FOURNISSEUR    MODES_REGLEMENT_FOURNISSEUR_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMODEREGLEMENT                            2 MODES_REGLEMENT_FOURNISSEUR    MODES_REGLEMENT_FOURNISSEUR_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMODEREGLEMENT                            1 MODES_REGLEMENT_LANGUE         MODES_REGLEMENT_LANGUE_FK1     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODELANGUE                                   2 MODES_REGLEMENT_LANGUE         MODES_REGLEMENT_LANGUE_FK1     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMODETRAITEMENTNEG                        1 MODES_TRAITEMENT_CDE_NEG       MODES_TRAITEMENT_CDE_NEG_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODEGROUPEMODULEASSORT                       1 MODULES_ASSORTIMENT            MODULES_ASSORTIMENT_FK1        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ORDREMODULEASSORT                            2 MODULES_ASSORTIMENT            MODULES_ASSORTIMENT_FK1        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEMODULEASSORT                             3 MODULES_ASSORTIMENT            MODULES_ASSORTIMENT_FK1        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEMODULEASSORT                             1 MODULES_ASSORTIMENT            MODULES_ASSORTIMENT_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEMODULEASSORT                             1 MODULES_ASSORTIMENT_LANGUES    MODULES_ASSORTIMENT_LANGUES_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODELANGUE                                   2 MODULES_ASSORTIMENT_LANGUES    MODULES_ASSORTIMENT_LANGUES_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODESAISON                                   2 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEAXESTAT                                  3 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEELEMENTSTAT                              4 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODECLASSPROD0                               5 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODECLASSPROD1                               6 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODECLASSPROD2                               7 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODECLASSPROD3                               8 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEGROUPEMODULEASSORT                       9 MODULES_ASSORT_MAG             MODULES_ASSORT_MAG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODESAISON                                   1 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEAXESTAT                                  2 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEELEMENTSTAT                              3 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECLASSPROD0                               4 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECLASSPROD1                               5 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECLASSPROD2                               6 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECLASSPROD3                               7 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEGROUPEMODULEASSORT                       8 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMODULEASSORT                             9 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                 10 MODULES_ASSORT_MAG             MODULE_ASSORT_MAG_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEPRODUIT                                  1 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_FK1     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECOLORIS                                  2 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_FK1     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODESAISON                                   3 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEZONEPLANASSORT                           4 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEPRODUIT                                  5 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODECOLORIS                                  6 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEAXESTAT                                  1 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEELEMENTSTAT                              2 MODULES_ASSORT_PRODUIT         MODULES_ASSORT_PRODUIT_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MO_DUREEVIE_ARTICLE_MAG        MO_DUREEVIE_ARTICLE_MAG_FK     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEINTERNEARTICLE                           2 MO_DUREEVIE_ARTICLE_MAG        MO_DUREEVIE_ARTICLE_MAG_FK     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODERECEPTIONMAG                             3 MO_DUREEVIE_ARTICLE_MAG        MO_DUREEVIE_ARTICLE_MAG_FK     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MO_DUREEVIE_ARTICLE_MAG        MO_DUREEVIE_ARTICLE_MAG_PK     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEINTERNEARTICLE                           2 MO_DUREEVIE_ARTICLE_MAG        MO_DUREEVIE_ARTICLE_MAG_PK     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MO_DUREEVIEMOYENNE             MO_DUREEVIEMOYENNE_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEINTERNEARTICLE                           2 MO_DUREEVIEMOYENNE             MO_DUREEVIEMOYENNE_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODECHANGEMENTRDVLIVRFRN                     1 MOTIFS_CHANGEMENT_RDV_LIVR_FRN MOTIFS_CHANGEMENT_RDV_FRN_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMOTIFFACTNONRAPPRO                       1 MOTIFS_FACTURE_NON_RAPPRO      MOTIFS_FACTURE_NON_RAPPRO_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEMOTIF                                    1 MOTIFS_NON_RAPPRO_AUTO         MOTIFS_NON_RAPPRO_AUTO_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMOTIFRCPNONFACTURABLE                    1 MOTIFS_RCP_NON_FACTURABLE      MOTIFS_RCP_NON_FACTURABLE_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      MOT                                          1 MOTS                           MOTS_PK                        NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MOUVEMENTS_COFFRE              MOUVEMENTS_COFFRE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      JOURDEVENTE                                  2 MOUVEMENTS_COFFRE              MOUVEMENTS_COFFRE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODECAISSE                                   3 MOUVEMENTS_COFFRE              MOUVEMENTS_COFFRE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      NUMMOUVEMENT                                 4 MOUVEMENTS_COFFRE              MOUVEMENTS_COFFRE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MOUVEMENTS_STOCK_MAG           MOUVEMENTS_STOCK_MAG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEEVENEMENT                                2 MOUVEMENTS_STOCK_MAG           MOUVEMENTS_STOCK_MAG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CODEMAGASIN                                  1 MVTS_ARTICLES_JOUR_COURANT     MVTS_ARTICLES_JOUR_COURANT_PK  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODECPTSTOCKMAG                              2 MVTS_ARTICLES_JOUR_COURANT     MVTS_ARTICLES_JOUR_COURANT_PK  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEINTERNEARTICLE                           3 MVTS_ARTICLES_JOUR_COURANT     MVTS_ARTICLES_JOUR_COURANT_PK  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CODEMVTSTOCKCOMPPDT                          1 MVTS_STOCK_COMPPDT             MVTS_STOCK_COMPPDT_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CODEMVTSTOCKMAGDEP                           1 MVTS_STOCK_MAGDEP              MVTS_STOCK_MAGDEP_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
