SQL>
SQL> select di.owner
  2       , di.table_name
  3       , di.index_name
  4       , di.index_type
  5       , di.uniqueness
  6       , di.num_rows
  7       , di.sample_size
  8       , di.last_analyzed
  9       , di.global_stats
 10       , di.initial_extent
 11       , di.max_extents
 12       , di.next_extent
 13    from user_tables ut
 14         inner join dba_indexes di on di.table_name = ut.table_name
 15  ;

OWNER                          TABLE_NAME                     INDEX_NAME                     INDEX_TYPE                  UNIQUENES   NUM_ROWS SAMPLE_SIZE LAST_ANAL GLO INITIAL_EXTENT MAX_EXTENTS NEXT_EXTENT
STORELAND                      SEUILS_STOCK_ARTICLE_MAGASIN   SEUILS_STOCK_ARTICLE_MAG_FK1   NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      SEUILS_STOCK_ARTICLE_MAGASIN   SEUILS_STOCK_ARTICLE_MAG_FK2   NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      SEUILS_STOCK_ARTICLE_MAGASIN   SEUILS_STOCK_ARTICLE_MAG_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      SITE                           SITE_PK                        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      SNAPSHOT_A_CREER               SNAPSHOT_A_CREER_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      SOLUTIONS_TYPE_TRANSPORT       SOLUTIONS_TYPE_TRANSPORT_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      SORTIES_COLIS_STOCK_DEPOT      SORTIES_COLIS_STOCK_DEPOT_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      SORTIES_STOCK_DEPOT            SORTIES_STOCK_DEPOT_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      SORTIES_STOCK_DEPOT            SORTIES_STOCK_DEPOT_FK1        NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      STATS_CLIENT                   STATS_CLIENT_PK                NORMAL                      UNIQUE      16731177      271979 31-OCT-17 YES      109051904  2147483645     1048576
STORELAND                      STATS_CLIENT                   STATS_CLIENT_FK1               NORMAL                      NONUNIQUE   16964793      358004 31-OCT-17 YES        9437184  2147483645     1048576
STORELAND                      STATS_CLIENT_NEG               STATS_CLIENT_NEG_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      STATS_COMPOSANT_COLORIS        STATS_COMPOSANT_COLORIS_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_FOURNISSEUR              STATS_FOURNISSEUR_FK1          NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_FOURNISSEUR              STATS_FOURNISSEUR_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_INVENTAIRES_MAGASIN      STATS_INVENTAIRES_MAGASIN_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES        2097152  2147483645     1048576
STORELAND                      STATS_LOGISTIQUE               STATS_LOGISTIQUE_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_OPE_COMM                 STATS_OPE_COMM_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_OPE_COMM1_TMP            STATS_OPE_COMM1_TMP_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_REASSORT                 STATS_REASSORT_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_SAV                      STATS_SAV_PK                   NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_STOCK_ACTUEL             STATS_STOCK_ACTUEL_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HEXAPOSTE                      HEXAPOSTE_PK                   NORMAL                      UNIQUE         39616       39616 04-JUN-14 YES        2097152  2147483645     1048576
STORELAND                      HISTO_APPELS_HOTLINE           HISTO_APPELS_HOTLINE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_CAISSES_COMPTA_KOOKAI    HISTO_CAISSES_COMPTA_KOOKAI_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      HISTO_CB_COLIS                 HISTO_CB_COLIS_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CONSOLE_FONCTION_HISTORIQUE    CONSOLE_FONCTION_HISTO_PK      NORMAL                      UNIQUE       2692478     2692478 02-NOV-17 YES         524288  2147483645     1048576
STORELAND                      CONSOLE_MENU_HISTORIQUE        CONSOLE_MENU_HISTO_PK          NORMAL                      UNIQUE         20123       20123 02-NOV-17 YES         851968  2147483645     1048576
STORELAND                      HISTO_COMPOSANTS_FOURNISSEURS  HISTO_COMPOSANT_FOURNISSEUR_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      HISTO_DATE_IMPLANT_PRODCOL     HISTO_DATE_IMPLANT_PRODCOL_FK1 NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      HISTO_DATE_IMPLANT_PRODCOL     HISTO_DATE_IMPLANT_PRODCOL_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      HISTO_DEPENSES_RECETTES        HISTO_DEPENSES_RECETTES_PK     NORMAL                      UNIQUE        234089      234089 11-APR-17 YES         327680  2147483645     1048576
STORELAND                      HISTO_FACTURES_MAGASIN         HISTO_FACTURES_MAGASIN_PK      NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_GUELTES                  HISTO_GUELTES_PK               NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_LIGNES_COMMANDE          HISTO_LIGNES_COMMANDE_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_MODIFS_CLIENTS           HISTO_MODIFS_CLIENTS_FK1       NORMAL                      NONUNIQUE     932621      932621 01-NOV-17 YES         131072  2147483645     1048576
STORELAND                      HISTO_MVTS_DIV_STOCK_COMP      HISTO_MVTS_DIV_STOCK_COMP_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      HISTO_MVTS_NSERIE              HISTO_MVTS_NSERIE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_COLIS_DEPOT   HISTO_MVTS_STOCK_COLIS_DEP_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_COLIS_DEPOT   HISTO_MVTS_STOCK_COLIS_DEP_FK2 NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_COLIS_DEPOT   HISTO_MVTS_STOCK_COLIS_DEP_FK1 NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_DEPOT         HISTO_MVTS_STOCK_DEPOT_FK1     NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_DEPOT_COMP    HISTO_MVTS_STOCK_DEP_COMP_FK1  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_DEPOT_COMP    HISTO_MVTS_STOCK_DEPOT_COMP_PK NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_MAG           HISTO_MVTS_STOCK_MAG_FK1       NORMAL                      NONUNIQUE     438073       52268 30-OCT-17 YES       22020096  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_MAG           HISTO_MVTS_STOCK_MAG_PK        NORMAL                      UNIQUE        442802       40512 30-OCT-17 YES       26214400  2147483645     1048576
STORELAND                      HISTO_MVTS_STOCK_MAG_NSERIE    HISTO_MVTS_STOCK_MAG_NSERIE_PK NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_OSCC                     HISTO_OSCC_FK1                 NORMAL                      NONUNIQUE     506235      506235 21-SEP-17 YES        7340032  2147483645     1048576
STORELAND                      HISTO_OSCC                     HISTO_OSCC_PK                  NORMAL                      NONUNIQUE     506235      506235 21-SEP-17 YES        7340032  2147483645     1048576
STORELAND                      HISTO_OSCC                     HISTO_OSCC_FK2                 NORMAL                      NONUNIQUE     506235      506235 21-SEP-17 YES        4194304  2147483645     1048576
STORELAND                      HISTO_OSCC                     HISTO_OSCC_FK3                 NORMAL                      NONUNIQUE      10130       10130 21-SEP-17 YES          65536  2147483645     1048576
STORELAND                      CONSOLE_PARAMETRES             CONSOLE_PARAMETRES_PK          NORMAL                      UNIQUE            10          10 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      CONSOLE_PROCESSUS_HISTORIQUE   CONSOLE_PROCESSUS_HISTO_PK     NORMAL                      UNIQUE         14299       14299 02-NOV-17 YES        2097152  2147483645     1048576
STORELAND                      HISTO_PRODUITS_FOURNISSEURS    HISTO_PRODUITS_FOURNISSEURS_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_QTE_RESERVEE_CDE         HISTO_QTE_RESERVEE_CDE_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_REPORTS_DATE_CDE_COMP    HISTO_REPORTS_DATE_CDE_COMP_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      HISTO_REPORTS_DATE_CDE_PF      HISTO_REPORTS_DATE_CDE_PF_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      MVTS_STOCK_COMPPDT             MVTS_STOCK_COMPPDT_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_IMP_SYNTH_ACHAT          PARAM_IMP_SYNTH_ACHAT_FK1      NORMAL                      NONUNIQUE         16          16 07-AUG-15 YES         131072  2147483645     1048576
STORELAND                      PARAM_IMP_SYNTH_ACHAT          PARAM_IMP_SYNTH_ACHAT_PK       NORMAL                      NONUNIQUE         16          16 07-AUG-15 YES         131072  2147483645     1048576
