SQL> select at.table_name, at.status, at.num_rows, at.last_analyzed , atc.data_type
  2       , ai.index_name, ai.index_type, ai.uniqueness, ai.leaf_blocks, ai.distinct_keys, ai.status as i_status, ai.last_analyzed as i_last_analyzed, ai.global_stats
  3       , aic.column_name, aic.column_position
  4    from all_tables at
  5         inner join all_indexes ai on ai.table_name = at.table_name
  6         inner join all_ind_columns aic on aic.index_name = ai.index_name
  7         inner join all_tab_columns atc on atc.table_name = aic.table_name and atc.column_name = aic.column_name
  8   where at.owner  in ( 'STORELAND' )
  9     ---and at.table_name in ('LBM_VENTE_POSTE', 'LBM_CP_HISTO')
 10   order by at.table_name, ai.index_name, aic.column_position
 11  ;
TABLE_NAME                     STATUS     NUM_ROWS LAST_ANAL DATA_TYPE                      INDEX_NAME                     INDEX_TYPE                     UNIQUENES LEAF_BLOCKS DISTINCT_KEYS I_STATUS I_LAST_AN GLO COLUMN_NAME                    COLUMN_POSITION
COMPOSANTS_CP1_GESTION         VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_CP1_GESTION_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               2
COMPOSANTS_CT                  VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_CT_FK1              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMPOSANT                                1
COMPOSANTS_CT                  VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_CT_FK1              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORIS                                  2
COMPOSANTS_CT                  VALID             0 01-JUN-14 NUMBER                         COMPOSANTS_CT_FK1              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEGRILLETAILLECOMPOSANT                    3
COMPOSANTS_CT                  VALID             0 01-JUN-14 NUMBER                         COMPOSANTS_CT_FK1              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES INDICETAILLECOMPOSANT                        4
COMPOSANTS_CT                  VALID             0 01-JUN-14 NUMBER                         COMPOSANTS_CT_PK               NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         1
COMPOSANTS_EMPLOI_LAIZE        VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_EMPLOI_LAIZE_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  1
COMPOSANTS_EMPLOI_LAIZE        VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_EMPLOI_LAIZE_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORIS                                  2
COMPOSANTS_EMPLOI_LAIZE        VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_EMPLOI_LAIZE_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMPOSANT                                3
COMPOSANTS_EMPLOI_LAIZE        VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_EMPLOI_LAIZE_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORISCOMPOS                            4
COMPOSANTS_EMPLOI_LAIZE        VALID             0 01-JUN-14 NUMBER                         COMPOSANTS_EMPLOI_LAIZE_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOORDRE                                      5
COMPOSANTS_FOURNISSEURS        VALID             0 01-JUN-14 NUMBER                         COMPOSANTS_FOURNISSEURS_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         1
COMPOSANTS_FOURNISSEURS        VALID             0 01-JUN-14 VARCHAR2                       COMPOSANTS_FOURNISSEURS_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEFOURNISSEUR                              2
COMPOSITION_COMPOSANT          VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_COMPOSANT_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMPOSANT                                1
COMPOSITION_COMPOSANT          VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_COMPOSANT_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMATIERE                                  2
COMPOSITION_COMPOSANT          VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_COMPOSANT_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEFOURNISSEUR                              3
COMPOSITION_KIT                VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_KIT_PK             NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  1
COMPOSITION_KIT                VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_KIT_PK             NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUITCOMPOSANTKIT                      2
COMPOSITION_PRODUIT            VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_PRODUIT_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  1
COMPOSITION_PRODUIT            VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_PRODUIT_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMATIERE                                  2
COMPOSITION_PRODUIT            VALID             0 01-JUN-14 NUMBER                         COMPOSITION_PRODUIT_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODETYPEMATIERE                              3
COMPOSITION_PRODUIT_COL        VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_PRODUIT_COL_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  1
COMPOSITION_PRODUIT_COL        VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_PRODUIT_COL_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORIS                                  2
COMPOSITION_PRODUIT_COL        VALID             0 01-JUN-14 VARCHAR2                       COMPOSITION_PRODUIT_COL_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMATIERE                                  3
COMPOSITION_PRODUIT_COL        VALID             0 01-JUN-14 NUMBER                         COMPOSITION_PRODUIT_COL_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODETYPEMATIERE                              4
COMPTA_AC_SAGE                 VALID             0 01-JUN-14 VARCHAR2                       COMPTA_AC_SAGE_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES COMPTE                                       1
COMPTA_AC_SAGE                 VALID             0 01-JUN-14 NUMBER                         COMPTA_AC_SAGE_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOCHRONO                                     2
COMPTA_AC_SAGE                 VALID             0 01-JUN-14 VARCHAR2                       COMPTA_AC_SAGE_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NATURE                                       3
COMPTA_ARRET_CAISSES           VALID             0 01-JUN-14 VARCHAR2                       COMPTA_ARRET_CAISSES_PK        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CENTRE                                       1
COMPTA_ARRET_CAISSES           VALID             0 01-JUN-14 VARCHAR2                       COMPTA_ARRET_CAISSES_PK        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES JOURVENTE                                    2
COMPTA_CB_COMMISSIONS          VALID             0 01-JUN-14 VARCHAR2                       COMPTA_CB_COMMISSIONS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPAYS                                     1
COMPTA_CB_COMMISSIONS          VALID             0 01-JUN-14 NUMBER                         COMPTA_CB_COMMISSIONS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMODEREGLEMENTMAG                         2
COMPTA_CB_COMMISSIONS_MAG      VALID             0 01-JUN-14 NUMBER                         COMPTA_CB_COMMISSIONS_MAG_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
COMPTA_CB_COMMISSIONS_MAG      VALID             0 01-JUN-14 NUMBER                         COMPTA_CB_COMMISSIONS_MAG_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMODEREGLEMENTMAG                         2
COMPTA_CENTRE                  VALID             0 01-JUN-14 NUMBER                         COMPTA_CENTRE_PK               NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
COMPTA_CLASSPROD2              VALID             0 01-JUN-14 NUMBER                         COMPTA_CLASSPROD2_PK           NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESOCIETE                                  1
COMPTA_CLASSPROD2              VALID             0 01-JUN-14 VARCHAR2                       COMPTA_CLASSPROD2_PK           NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES NOCOMPTE                                     2
COMPTA_CLIENTS_NEG             VALID             0 01-JUN-14 VARCHAR2                       COMPTA_CLIENTS_NEG_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLIENTNEG                                1
COMPTA_COMPTES                 VALID             0 01-JUN-14 NUMBER                         COMPTA_COMPTES_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESOCIETE                                  1
COMPTA_COMPTES                 VALID             0 01-JUN-14 VARCHAR2                       COMPTA_COMPTES_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOCOMPTE                                     2
COMPTA_COMPTES_ACHATS          VALID             0 01-JUN-14 NUMBER                         COMPTA_COMPTES_ACHATS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESOCIETE                                  1
COMPTA_COMPTES_AVOIRS          VALID             0 01-JUN-14 NUMBER                         COMPTA_COMPTES_AVOIRS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESOCIETE                                  1
